seed,checkpoint,device,image_id,inference_seconds
44,checkpoint_final.pth,cuda,liver_0702,0.083160
44,checkpoint_final.pth,cuda,liver_0703,0.161735
44,checkpoint_final.pth,cuda,liver_0704,0.161889
44,checkpoint_final.pth,cuda,liver_0705,0.162070
44,checkpoint_final.pth,cuda,liver_0706,0.163497
44,checkpoint_final.pth,cuda,liver_0707,0.163850
44,checkpoint_final.pth,cuda,liver_0708,0.161361
44,checkpoint_final.pth,cuda,liver_0709,0.161975
44,checkpoint_final.pth,cuda,liver_0710,0.163391
44,checkpoint_final.pth,cuda,liver_0711,0.164670
44,checkpoint_final.pth,cuda,liver_0712,0.164176
44,checkpoint_final.pth,cuda,liver_0713,0.164821
44,checkpoint_final.pth,cuda,liver_0714,0.162892
44,checkpoint_final.pth,cuda,liver_0715,0.163674
44,checkpoint_final.pth,cuda,liver_0716,0.083311
44,checkpoint_final.pth,cuda,liver_0717,0.109931
44,checkpoint_final.pth,cuda,liver_0718,0.083603
44,checkpoint_final.pth,cuda,liver_0719,0.163285
44,checkpoint_final.pth,cuda,liver_0720,0.164747
44,checkpoint_final.pth,cuda,liver_0721,0.085072
44,checkpoint_final.pth,cuda,liver_0722,0.084387
44,checkpoint_final.pth,cuda,liver_0723,0.082968
44,checkpoint_final.pth,cuda,liver_0724,0.083926
44,checkpoint_final.pth,cuda,liver_0725,0.084057
44,checkpoint_final.pth,cuda,liver_0726,0.084573
44,checkpoint_final.pth,cuda,liver_0727,0.084119
44,checkpoint_final.pth,cuda,liver_0728,0.084967
44,checkpoint_final.pth,cuda,liver_0729,0.084751
44,checkpoint_final.pth,cuda,liver_0730,0.085072
44,checkpoint_final.pth,cuda,liver_0731,0.085081
44,checkpoint_final.pth,cuda,liver_0732,0.084911
44,checkpoint_final.pth,cuda,liver_0733,0.084254
44,checkpoint_final.pth,cuda,liver_0734,0.083339
44,checkpoint_final.pth,cuda,liver_0735,0.083235
